country_code,city,funding_total_usd,funding_rounds,founded_year,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,company_count,Latitude,Longitude
USA,Dunwoody,29291508,7,6000.0,250000,20399719,0,0,0,748000,550000,0,0,0,0,7343789,0,20214719,0,0,0,0,0,0,0,4,33.9462125,-84.3346473
USA,Durango,6688225,4,4021.0,2450000,3948225,0,0,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37.27528,-107.88006670000001
USA,Durham,2069066609,257,184508.0,14099747,1167496181,25000,71000,3682885,107217563,6325000,96557667,175551868,448039698,50000000,0,0,114555000,243681845,109100020,180504991,142099980,45000000,0,0,112,35.99403289999999,-78.898619
USA,Eagan,230363732,17,16001.0,860000,223020851,0,0,0,6482881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44.80413220000001,-93.1668858
USA,Eagle,23485000,5,2011.0,0,23485000,0,0,0,0,0,0,0,0,0,0,0,2750000,8000000,12500000,0,0,0,0,0,2,43.6954424,-116.3540138
USA,Earth City,36050000,2,1999.0,0,1050000,0,0,0,35000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.7699175,-90.4667501
USA,Easley,1624264,2,3986.0,0,1624264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34.829838,-82.60152059999999
USA,East Amherst,630000,1,0.0,0,630000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.0183126,-78.69698310000003
USA,East Brunswick,64825000,3,1991.0,0,4825000,0,0,0,0,0,0,60000000,0,0,0,0,0,0,0,0,0,0,0,0,2,40.431695500000004,-74.4049778
USA,East Elmhurst,1000000,1,2014.0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.7737505,-73.8713099
USA,East Greenbush,6500000,3,4006.0,0,6500000,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,0,0,0,0,0,2,42.6068049,-73.68893779999998
USA,East Greenwich,24182570,5,2011.0,0,24082570,0,0,0,100000,0,0,0,0,0,0,0,2416842,0,0,0,0,0,0,0,2,41.6342619,-71.51304449999998
USA,East Hanover,22500,1,2006.0,0,22500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.8200623,-74.3647247
USA,East Hartford,12581991,11,12055.0,504000,11229991,0,0,228000,620000,0,0,0,0,0,0,0,0,7000000,0,0,0,0,0,0,8,41.7634219,-72.6128339
USA,East Lansing,12750000,6,6029.0,605000,8245000,0,0,0,0,0,3900000,0,0,0,0,0,8000000,0,0,0,0,0,0,0,6,42.7369792,-84.48386540000001
USA,East Orange,109870,1,2014.0,0,0,109870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.767323,-74.20486770000002
USA,East Palo Alto,288987,2,4021.0,48987,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37.4688273,-122.1410751
USA,East Peoria,4937793,5,2007.0,250000,1600000,0,0,0,3087793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.666149,-89.5800978
USA,East Providence,40053097,15,6013.0,0,34498097,0,0,0,5555000,0,0,0,0,0,0,0,0,0,28000000,0,0,0,0,0,5,41.81371160000001,-71.37005450000002
USA,East Rochester,8500000,3,1998.0,0,8500000,0,0,0,0,0,0,0,0,0,0,0,4000000,0,0,0,0,0,0,0,1,43.10867409999999,-77.4874959
USA,East Sandwich,1052500,2,2012.0,1000000,52500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.7417739,-70.4516929
USA,East Setauket,2087500,3,2009.0,300000,1787500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40.9293759,-73.1025502
USA,East Stroudsburg,175000,1,2010.0,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.003052200000006,-75.1817547
USA,East Syracuse,2666404,2,0.0,0,2666404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.0653446,-76.07853320000002
USA,East Taunton,73641000,3,4007.0,0,42500000,0,0,0,31141000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41.8834347,-71.0286543
USA,East Windsor Hill,10000000,1,1998.0,0,10000000,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,0,1,41.860376,-72.60314509999998
USA,Eastlake,2000000,1,0.0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.65393590000001,-81.45039240000001
USA,Eatontown,14735000,5,6000.0,0,14735000,0,0,0,0,0,0,0,0,0,0,0,0,4500000,4000000,0,0,0,0,0,3,40.2962222,-74.0509725
USA,Eau Claire,3555000,5,6036.0,2500000,1050000,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44.811349,-91.4984941
USA,Eden Prairie,247367190,42,36073.0,886158,131674770,0,0,325000,4965000,0,0,109516262,0,0,0,0,29434054,12707535,0,0,0,0,0,0,22,44.8546856,-93.470786
USA,Edenton,95000,1,2011.0,0,0,0,0,0,95000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.057938,-76.6077213
USA,Edgewater,250000,1,2011.0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.94056399999999,-76.5629398
USA,Edison,447014611,22,20070.0,1350000,74582111,0,300000,0,209782500,0,0,161000000,0,0,0,0,34250000,0,0,0,20000000,0,0,0,14,40.5187154,-74.4120953
USA,Edmond,110870065,5,4026.0,0,10870065,0,0,0,0,0,0,100000000,0,0,0,0,500000,0,0,0,0,0,0,0,5,35.6528323,-97.47809540000002
USA,Edwards,187500,1,0.0,0,187500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.644986,-106.5942
USA,Edwardsville,12145000,3,5978.0,0,2145000,0,0,0,0,0,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38.8114364,-89.95315699999998
USA,Effingham,1572000,1,1980.0,0,1572000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.120041799999996,-88.5433829
USA,Egg Harbor Township,61250100,6,4010.0,0,12621199,0,47628901,0,1000000,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,2,39.3822537,-74.6166192
USA,El Cajon,53268658,7,4003.0,17408,53251250,0,0,0,0,0,0,0,0,0,0,0,14000000,0,0,0,0,0,0,0,3,32.7947731,-116.96252690000001
USA,El Cerrito,975134,2,0.0,0,525134,0,0,0,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.9161326,-122.310765
USA,El Dorado Hills,21302988,9,12028.0,2450000,13652988,0,0,0,5200000,0,0,0,0,0,0,0,700000,0,0,0,0,0,0,0,7,38.6857367,-121.082167
USA,El Paso,35000000,1,2007.0,0,35000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.7618778,-106.48502169999999
USA,El Segundo,1039322009,71,50139.0,2980000,799042016,0,0,0,18500000,1800000,0,215899993,0,1100000,0,0,171162754,188450000,168198988,141999982,0,0,0,0,32,33.9191799,-118.4164652
USA,Elgin,300000,2,2014.0,0,0,250000,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42.035408399999994,-88.2825668
USA,Elk Grove,121000,2,4020.0,115000,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38.4087993,-121.37161780000001
USA,Elk River,158872327,9,2000.0,0,65793110,0,0,1500000,1579217,0,0,90000000,0,0,0,0,4500000,16500000,31000000,400000,13393110,0,0,0,2,45.33772829999999,-93.5691122
USA,Elkhorn,220000,1,2012.0,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.2831958,-96.2368465
USA,Elkton,80000,1,0.0,0,80000,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,0,0,0,0,1,39.60677889999999,-75.83327179999998
USA,Ellicott City,1435000,2,4021.0,0,1435000,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,2,39.2673283,-76.7983067
USA,Elmhurst,23141311,11,8006.0,516977,22124334,0,0,0,500000,0,0,0,0,0,0,0,1945000,4600000,6000000,0,0,0,0,0,5,41.8994744,-87.9403418
USA,Elmsford,350000,2,2013.0,300000,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.055096899999995,-73.8201337
USA,Ely,160000,2,2012.0,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.8736182,-91.585175
USA,Elyria,3030000,5,5971.0,1230000,600000,0,0,0,0,0,1200000,0,0,0,0,0,0,600000,0,0,0,0,0,0,4,41.36837979999999,-82.10764859999998
USA,Emeryville,1171311067,115,78207.0,6345000,964985797,0,0,150000,16577790,7611000,24300000,46863000,104478480,0,0,0,119377940,227099999,295234600,216154025,19300000,0,0,0,47,37.8395028,-122.28922779999999
USA,Emporia,5954999,2,2011.0,0,5954999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.403903,-96.1816626
USA,Encinitas,376883426,35,26086.0,2920000,202963082,500000,0,0,26600344,0,4900000,139000000,0,0,0,0,12798000,43050000,30000000,0,0,0,0,0,16,33.0369867,-117.2919818
USA,Encino,62867714,20,16066.0,500000,61225714,692000,0,0,450000,0,0,0,0,0,0,0,11540000,13200000,10250000,15000000,0,0,0,0,10,34.151749200000005,-118.52142820000002
USA,Endicott,35000,1,0.0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.098408,-76.04936839999998
USA,England,282355,2,2012.0,282355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.5442609,-91.96902840000001
USA,Englewood,707813340,38,36091.0,5575000,265485059,0,0,1250000,6172989,0,0,6409022,422921270,0,0,0,10500000,0,17687500,14000000,10000000,4000000,0,0,22,39.647765299999996,-104.98775970000001
USA,Enola,200000,2,2004.0,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.2900885,-76.9338636
USA,Enterprise,30000,1,2014.0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.315170799999997,-85.85521609999998
USA,Ephrata,8000000,1,0.0,0,8000000,0,0,0,0,0,0,0,0,0,0,0,8000000,0,0,0,0,0,0,0,1,40.1798165,-76.17883909999998
USA,Erie,3902979,7,6027.0,185000,3292979,0,0,0,175000,250000,0,0,0,0,0,0,600000,0,0,0,0,0,0,0,4,42.12922409999999,-80.085059
USA,Erlanger,30000,1,2012.0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.0167275,-84.60077729999998
USA,Escondido,8681917,7,4021.0,0,781917,0,0,0,0,0,0,6000000,1900000,0,0,0,0,0,0,0,0,0,0,0,4,33.1192068,-117.086421
USA,Essex,55000,3,2011.0,0,0,0,0,0,20000,0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,1,39.30927430000001,-76.47496199999998
USA,Essex Junction,12000000,1,2001.0,0,0,0,0,0,0,0,0,12000000,0,0,0,0,0,0,0,0,0,0,0,0,1,44.4905433,-73.11122069999998
USA,Euclid,220000,2,2007.0,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.5931049,-81.5267873
USA,Eugene,8202770,8,8032.0,1075000,4377770,2300000,0,0,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,44.0520691,-123.08675359999998
USA,Evanston,196729138,28,24088.0,3030004,188148368,0,0,0,3231600,0,1000000,1309166,0,0,0,10000,65684118,50800000,38600000,0,0,0,0,0,14,42.0450722,-87.68769689999998
USA,Evansville,5050000,2,2012.0,0,5050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37.9715592,-87.5710898
USA,Eveleth,10937000,6,8028.0,3435000,6800000,0,702000,0,0,0,0,0,0,0,0,0,0,6100000,0,0,0,0,0,0,4,47.46242789999999,-92.5399063
USA,Everett,14161000,2,2012.0,0,6861000,0,0,0,0,0,7300000,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47.9789848,-122.2020795
USA,Evergreen,1549400,4,6018.0,0,1549400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39.6333213,-105.3172146
USA,Ewing,3500000,1,0.0,0,3500000,0,0,0,0,0,0,0,0,0,0,0,3500000,0,0,0,0,0,0,0,1,40.2599864,-74.79091249999998
USA,Excelsior,3139100,6,8036.0,0,2739100,0,0,0,400000,0,0,0,0,0,0,0,1750000,0,0,0,0,0,0,0,5,44.9032963,-93.5663455
USA,Exton,273126870,24,13997.0,2700000,100891214,0,0,0,395000,0,0,169140656,0,0,0,0,23250000,0,0,375000,0,0,0,0,12,40.0325817,-75.6274583
USA,Fair Lawn,4835000,4,5997.0,300000,4460000,0,0,0,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40.9403762,-74.1318096
USA,Fair Oaks,500000,1,2013.0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.6446264,-121.27217179999998
USA,Fairbanks,8700000,2,2005.0,0,8700000,0,0,0,0,0,0,0,0,0,0,0,8700000,0,0,0,0,0,0,0,1,64.8377778,-147.7163888
USA,Fairfax,246081951,37,30072.0,2011347,169356096,0,0,0,6514508,0,8200000,60000000,0,0,0,0,25865920,31100000,24700000,12300000,0,0,0,0,17,38.84622359999999,-77.30637329999998
USA,Fairfield,86776126,21,24031.0,1600001,73201125,0,0,0,8750000,1225000,2000000,0,0,0,0,0,25300000,21800000,0,0,0,0,0,0,16,41.00761139999999,-91.96369140000002
USA,Fairhope,400000,2,4017.0,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30.522971899999998,-87.9033261
USA,Fairlawn,540000,2,2014.0,100000,0,0,440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.127833,-81.609844
USA,Fairmont,52800000,1,1997.0,0,0,0,0,0,0,0,0,0,52800000,0,0,0,0,0,0,0,0,0,0,0,1,39.4850848,-80.1425781
USA,Fall City,2358985,3,2011.0,0,2163385,0,0,0,195600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.5673237,-121.88872690000001
USA,Fall River,2663814,3,0.0,450000,2213814,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,2,41.7014912,-71.1550451
USA,Falls Church,115673912,9,5951.0,250000,30523912,0,0,0,0,0,84900000,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38.88233400000001,-77.17109140000002
USA,Fallston,150000,1,2009.0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.5145515,-76.41107319999998
USA,Falmouth,13242490,3,4008.0,0,851000,0,0,0,10991490,1400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43.7435343,-70.26017590000001
USA,Fargo,7542250,6,8036.0,1000000,6542250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46.8771863,-96.78980340000001
USA,Farmingdale,1607877,8,1998.0,0,1607877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.7325997,-73.44540090000002
USA,Farmington,44854516,14,10038.0,750000,39354516,0,0,0,4750000,0,0,0,0,0,0,0,11710000,18300000,0,0,0,0,0,0,7,41.7360305,-72.79502699999998
USA,Farmington Hills,36507085,6,8038.0,500000,12568827,0,0,0,23438258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42.4989936,-83.3677168
USA,Fayetteville,128519954,25,22086.0,5577834,37968920,573200,0,0,0,0,1400000,83000000,0,0,0,0,14600000,17000000,0,0,0,0,0,0,14,36.082156,-94.1718542
USA,Feasterville Trevose,138967076,8,4004.0,0,138967076,0,0,0,0,0,0,0,0,0,0,0,45000000,28000000,16056876,0,0,0,0,0,4,40.14663779999999,-74.99522590000002
USA,Feeding Hills,5109750,2,0.0,0,3770000,0,0,0,1339750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.067082,-72.6777225
USA,Fenton,100000,1,2004.0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.5126456,-90.4429881
USA,Fernandina Beach,1000000,1,2008.0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.66968180000001,-81.46259189999998
USA,Ferndale,6320018,5,4020.0,823500,5496518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42.4605917,-83.1346478
USA,Ferrisburg,260000,1,0.0,0,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.2056098,-73.2462341
USA,Fishers,5959999,10,10054.0,3374999,1660000,0,0,0,125000,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,39.95675479999999,-86.01335
USA,Fitchburg,3932584,4,2012.0,2243000,1202726,0,0,0,486858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43.0023146,-89.424092
USA,Flanders,340000,1,2014.0,0,0,340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.8418677,-74.71614890000002
USA,Fleming Island,1000000,1,0.0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.0847449,-81.71837330000002
USA,Flemington,300000,1,2012.0,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.5123258,-74.85933179999998
USA,Florence,5616500,2,4023.0,0,5600000,16500,0,0,0,0,0,0,0,0,0,0,5600000,0,0,0,0,0,0,0,2,34.79981,-87.677251
USA,Florham Park,69193000,8,4007.0,0,43000000,0,0,2828000,23365000,0,0,0,0,0,0,0,8000000,15000000,20000000,0,0,0,0,0,4,40.787878000000006,-74.38820720000002
USA,Florida,5547500,2,4019.0,47500,5500000,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,0,0,2,41.3317606,-74.35682
USA,Flower Mound,6466001,8,10026.0,750000,3920001,0,0,936000,860000,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,6,33.0145673,-97.0969552
USA,Flowery Branch,170000,1,0.0,0,0,0,0,0,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.185101700000004,-83.9251809
USA,Flowood,200000,2,2013.0,0,50000,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32.3380521,-90.09275490000002
USA,Folsom,143380544,25,10041.0,4173484,134532068,0,0,0,1674992,0,0,0,3000000,0,0,0,23300000,27100000,16000000,0,0,0,0,0,10,38.6779591,-121.17605829999998
USA,Foothill Ranch,180217299,16,11994.0,1000000,152217299,0,0,0,27000000,0,0,0,0,0,0,0,0,0,0,0,0,13360000,0,0,8,33.6831832,-117.6664308
USA,Forest Hills,125000,1,2013.0,0,0,0,0,0,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.718106,-73.84484690000002
USA,Forest Park,150000,1,2009.0,0,0,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.8794758,-87.81367
USA,Fort Atkinson,10598145,2,2012.0,0,10598145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.9288944,-88.83705090000002
USA,Fort Collins,118833013,37,32054.0,365000,112038693,0,0,525000,250000,3500000,2154320,0,0,0,0,0,37500000,22000000,31000000,0,0,0,0,0,19,40.5852602,-105.084423
USA,Fort Lauderdale,596374651,71,68164.0,5619000,317282701,330000,0,3000000,35312950,2130000,0,192600000,40100000,0,0,0,32888600,85537798,30000000,0,0,0,0,0,42,26.122438600000002,-80.13731740000001
USA,Fort Lee,44575000,10,12021.0,0,35975000,0,0,0,8600000,0,0,0,0,0,0,0,0,0,6500000,12000000,0,5250000,3700000,0,7,40.8509333,-73.9701381
USA,Fort Meade,27856923,5,0.0,0,17456923,0,0,0,10400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.10426349999999,-76.73423989999998
USA,Fort Mill,12000000,4,2006.0,0,8500000,0,0,0,2000000,1500000,0,0,0,0,0,0,6500000,0,0,0,0,0,0,0,1,35.007369700000005,-80.94507589999998
USA,Fort Myers,371091389,12,10030.0,0,35526389,0,0,0,10565000,0,0,325000000,0,0,0,0,0,10000000,7000000,0,0,0,0,0,6,26.640628000000003,-81.87230840000002
USA,Fort Ripley,13940000,3,0.0,0,13940000,0,0,0,0,0,0,0,0,0,0,0,0,6250000,0,0,0,0,0,0,1,46.1660777,-94.3602807
USA,Fort Smith,1281756,1,1998.0,0,1281756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.38592420000001,-94.39854749999999
USA,Fort Walton Beach,850000,1,2013.0,0,0,850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.42007079999999,-86.6170308
USA,Fort Washington,54119722,11,6028.0,0,52186493,1200,0,0,1932029,0,0,0,0,0,0,0,1750000,20500000,0,0,0,0,0,0,6,40.1416782,-75.19269369999998
USA,Fort Wayne,5714296,7,6026.0,0,5714296,0,0,0,0,0,0,0,0,0,0,0,1050000,0,0,0,0,0,0,0,4,41.079273,-85.13935129999999
USA,Fort Worth,741077834,30,26080.0,355000,114693006,60000,0,150000,90500000,7300000,0,528019828,0,0,0,0,0,16000000,0,0,0,0,0,0,18,32.7554883,-97.3307658
USA,Foster City,780892728,74,66202.0,4323000,650450870,0,0,0,1618858,0,1200000,123300000,0,0,0,0,68675000,118702504,114037974,36000000,161669687,1999999,0,0,35,37.55854650000001,-122.2710788
USA,Fountain Valley,6409914,5,8041.0,11000,2398914,0,0,0,0,0,0,0,4000000,0,0,0,2000000,0,0,0,0,0,0,0,4,33.7090212,-117.95440690000001
USA,Foxboro,50110000,11,6008.0,0,25950000,0,5000000,0,7160000,0,0,12000000,0,0,0,0,10000000,13000000,0,0,0,0,0,0,4,42.065381200000004,-71.2478251
USA,Framingham,363241927,62,36086.0,4271000,351211927,0,756000,0,7003000,0,0,0,0,0,0,0,16400000,40030000,59000000,48000000,86000000,0,0,0,23,42.279286,-71.4161565
USA,Frankfort,200000000,1,0.0,0,0,0,0,0,0,0,0,0,200000000,0,0,0,0,0,0,0,0,0,0,0,1,38.2009055,-84.87328350000001
USA,Franklin,604850605,71,50078.0,12926236,164392182,0,0,0,53657794,2800000,0,371074393,0,0,0,0,14355701,6649029,27000000,13450000,0,0,0,0,33,35.9250637,-86.86888990000001
USA,Franklin Furnace,2300000,2,0.0,0,2300000,0,0,0,0,0,0,0,0,0,0,0,2300000,0,0,0,0,0,0,0,1,38.6177995,-82.8479074
USA,Franklin Park,20000,1,2011.0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.4391059,-74.53516009999998
USA,Franklin Square,65000,1,2010.0,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.7073244,-73.6759635
USA,Franktown,3000000,1,1995.0,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.39137879999999,-104.752753
USA,Frederick,223699867,30,16052.0,300000,90284867,0,0,1100000,10800000,0,7215000,34000000,80000000,0,0,0,8900000,20750000,36160000,0,0,0,0,0,11,39.41426879999999,-77.41054090000002
USA,Fredericksburg,2686895,4,6029.0,13100,446000,0,0,1000000,1227795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38.30318370000001,-77.46053990000001
USA,Freedom,9200000,3,4015.0,0,9200000,0,0,0,0,0,0,0,0,0,0,0,9200000,0,0,0,0,0,0,0,2,36.938468,-121.8021647
USA,Freeport,10000,1,2012.0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.2966861,-89.6212271
USA,Fremont,3946102553,233,180289.0,10263000,2642147114,700000,0,2826676,809299337,2000000,7500000,451366426,0,20000000,0,0,227321029,539976827,256350003,272867603,349800000,321000000,0,0,108,37.5485396,-121.988583
USA,Fresno,9205000,8,8044.0,200000,3200000,800000,0,0,5005000,0,0,0,0,0,0,0,1200000,2000000,0,0,0,0,0,0,5,36.737798100000006,-119.78712469999999
USA,Friday Harbor,25000,1,2011.0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.5342662,-123.01712420000001
USA,Friendswood,6912587,7,2008.0,0,6912587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.529399800000004,-95.20104470000001
USA,Frisco,309239367,23,14036.0,0,65599367,0,0,0,2140000,2000000,0,221500000,18000000,0,0,0,28200000,9336441,3270000,0,0,0,0,0,10,33.1506744,-96.8236116
USA,Frontenac,4500000,1,0.0,0,0,0,0,0,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.6404261,-90.4154109
USA,Fullerton,2612743,4,8041.0,50000,2562743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33.8703645,-117.9242123
USA,Fulton,45900000,4,2008.0,0,40900000,0,0,0,0,0,5000000,0,0,0,0,0,4300000,11600000,25000000,0,0,0,0,0,2,39.15116920000001,-76.92305069999998
USA,Gainesville,73826404,40,38183.0,8603059,29999400,10000,200000,0,7093066,1060000,8622000,18238879,0,0,0,0,1750000,500000,21485452,0,0,0,0,0,20,29.6516344,-82.32482619999998
USA,Gaithersburg,627351053,49,30039.0,376000,376034508,0,0,38979412,27221133,400000,1240000,53500000,94600000,35000000,0,0,48600000,39000000,130500000,45000000,0,30000000,0,0,22,39.143968900000004,-77.2016062
USA,Galesburg,250000,1,2005.0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.94781580000001,-90.3712395
USA,Galveston,1307000,1,2007.0,0,1307000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.3013479,-94.7976958
USA,Gambrills,4999929,1,2009.0,0,4999929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.0670456,-76.66545129999999
USA,Garden City,50347300,6,5915.0,100000,34997300,0,0,0,250000,0,0,0,15000000,0,0,0,0,0,0,0,0,0,0,0,4,40.7267682,-73.6342954
USA,Garden Grove,14060000,3,6023.0,60000,14000000,0,0,0,0,0,0,0,0,0,0,0,0,9000000,0,0,0,0,0,0,3,33.774269200000006,-117.9379952
USA,Gardena,202153075,10,1987.0,0,33238125,0,0,516013,2170128,0,0,0,166228809,0,0,0,0,0,0,0,0,0,0,0,1,33.8883487,-118.30896240000001
USA,Gardner,11307152,4,1963.0,2500000,0,0,0,0,0,0,7090000,0,1717152,0,0,0,0,0,0,0,0,0,0,0,2,47.1471966,-96.9678613
USA,Garrettsville,250000,1,2001.0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.2842224,-81.0964856
USA,Gastonia,4000000,1,0.0,0,0,0,0,0,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.262082,-81.18730049999998
USA,Gates Mills,750000,2,0.0,0,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.5175519,-81.4034477
